id,board_from,alight_to,arr_time
12618,14,18,12:50:05.534473
12619,14,16,12:50:37.620034
12620,14,18,12:51:08.389265
12621,14,17,12:51:39.639265
12622,14,16,12:52:10.408496
12623,14,17,12:52:41.987443
12624,14,17,12:53:13.075526
12625,14,16,12:53:44.003361
12626,14,15,12:54:15.091444
12627,14,15,12:54:46.019279
12628,14,16,12:55:16.947114
12629,14,1,12:55:48.035197
12630,14,1,12:56:19.448810
12631,14,18,12:56:51.027757
12632,14,18,12:57:22.606704
12633,14,15,12:57:54.020317
12634,14,1,12:58:25.935211
12635,14,17,12:58:58.020772
12636,14,1,12:59:29.434385
12637,14,15,13:00:00.203616
12638,14,17,13:00:32.118510
12639,14,17,13:01:02.887741
12640,14,17,13:01:34.633773
12641,14,1,13:02:05.721856
12642,14,18,13:02:37.807417
12643,14,15,13:03:09.386364
12644,14,16,13:03:41.132396
12645,14,17,13:04:13.217957
12646,14,18,13:04:44.963989
12647,14,15,13:05:16.377602
12648,14,17,13:05:47.465685
12649,14,17,13:06:19.551246
12650,14,18,13:06:50.320477
12651,14,18,13:07:22.406038
12652,14,1,13:07:53.819651
12653,14,16,13:08:25.069651
12654,14,15,13:08:55.838882
12655,14,18,13:09:28.271314
12656,14,17,13:09:59.040545
12657,14,15,13:10:30.454158
12658,14,17,13:11:01.381993
12659,14,1,13:11:33.640058
12660,14,17,13:12:05.053671
12661,14,16,13:12:35.981506
12662,14,18,13:13:07.560453
12663,14,17,13:13:38.648536
12664,14,16,13:14:10.906601
12665,14,17,13:14:42.485548
12666,14,15,13:15:14.571109
12667,14,18,13:15:46.829174
12668,14,15,13:16:18.914735
12669,14,16,13:16:50.002818
12670,14,15,13:17:21.917712
12671,14,1,13:17:54.003273
12672,14,16,13:18:25.416886
12673,14,17,13:18:56.995833
12674,14,1,13:19:28.083916
12675,14,1,13:20:00.341981
12676,14,18,13:20:31.430064
12677,14,17,13:21:03.009011
12678,14,1,13:21:34.097094
12679,14,18,13:22:05.843126
12680,14,15,13:22:37.928687
12681,14,15,13:23:08.697918
12682,14,15,13:23:40.111531
12683,14,15,13:24:11.525144
12684,14,1,13:24:43.783209
12685,14,15,13:25:14.871292
12686,14,16,13:25:46.617324
12687,14,18,13:26:18.030937
12688,14,1,13:26:50.116498
12689,14,18,13:27:21.044333
12690,14,18,13:27:52.790365
12691,14,18,13:28:24.875926
12692,14,1,13:28:56.961487
12693,14,17,13:29:28.375100
12694,14,18,13:30:00.807532
12695,14,17,13:30:32.553564
12696,14,1,13:31:04.639125
12697,14,16,13:31:36.052738
12698,14,17,13:32:07.967632
12699,14,15,13:32:39.055715
12700,14,1,13:33:10.469328
12701,14,17,13:33:42.384222
12702,14,16,13:34:14.469783
12703,14,18,13:34:45.397618
12704,14,17,13:35:17.830050
12705,14,17,13:35:49.744944
12706,14,18,13:36:21.659838
12707,14,1,13:36:53.745399
12708,14,1,13:37:26.003464
12709,14,17,13:37:58.261529
12710,14,16,13:38:29.675142
12711,14,18,13:39:01.760703
12712,14,15,13:39:32.848786
12713,14,16,13:40:04.763680
12714,14,17,13:40:35.691515
12715,14,16,13:41:07.606409
12716,14,16,13:41:39.185356
12717,14,18,13:42:11.100250
12718,14,18,13:42:42.679197
12719,14,15,13:43:13.767280
12720,14,16,13:43:44.695115
12721,14,18,13:44:16.953180
12722,14,1,13:44:48.532127
12723,14,1,13:45:19.620210
12724,14,15,13:45:52.052642
12725,14,15,13:46:24.310707
12726,14,16,13:46:55.724320
12727,14,15,13:47:26.974320
12728,14,16,13:47:59.059881
12729,14,18,13:48:29.829112
12730,14,1,13:49:02.087177
12731,14,16,13:49:33.175260
12732,14,18,13:50:04.921292
12733,14,1,13:50:35.690523
12734,14,1,13:51:07.948588
12735,14,17,13:51:39.198588
12736,14,18,13:52:10.126423
12737,14,18,13:52:40.895654
12738,14,16,13:53:12.145654
12739,14,1,13:53:44.231215
12740,14,15,13:54:15.319298
12741,14,16,13:54:46.898245
12742,14,17,13:55:18.148245
12743,14,17,13:55:49.561858
12744,14,17,13:56:21.476752
12745,14,15,13:56:52.890365
12746,14,16,13:57:24.975926
12747,14,15,13:57:56.225926
12748,14,15,13:58:27.804873
12749,14,1,13:58:59.383820
12750,14,16,13:59:30.471903
12751,14,15,14:00:02.557464
12752,14,18,14:00:34.136411
12753,14,15,14:01:06.221972
12754,14,15,14:01:38.480037
12755,14,15,14:02:09.893650
12756,14,16,14:02:41.472597
12757,14,1,14:03:13.218629
12758,14,1,14:03:44.468629
12759,14,17,14:04:15.237860
12760,14,17,14:04:46.165695
12761,14,16,14:05:17.744642
12762,14,1,14:05:49.659536
12763,14,1,14:06:20.587371
12764,14,15,14:06:51.837371
12765,14,16,14:07:23.922932
12766,14,1,14:07:55.501879
12767,14,16,14:08:26.751879
12768,14,16,14:08:58.497911
12769,14,15,14:09:30.243943
12770,14,17,14:10:01.493943
12771,14,16,14:10:32.421778
12772,14,1,14:11:04.167810
12773,14,1,14:11:35.417810
12774,14,17,14:12:06.505893
12775,14,16,14:12:38.251925
12776,14,17,14:13:09.830872
12777,14,18,14:13:42.088937
12778,14,16,14:14:13.502550
12779,14,1,14:14:45.588111
12780,14,16,14:15:17.334143
12781,14,16,14:15:48.747756
12782,14,15,14:16:19.835839
12783,14,1,14:16:51.249452
12784,14,1,14:17:23.507517
12785,14,1,14:17:54.595600
12786,14,18,14:18:26.174547
12787,14,15,14:18:57.588160
12788,14,1,14:19:29.001773
12789,14,1,14:19:59.929608
12790,14,17,14:20:31.017691
12791,14,15,14:21:02.267691
12792,14,15,14:21:34.353252
12793,14,18,14:22:06.099284
12794,14,17,14:22:37.845316
12795,14,18,14:23:08.614547
12796,14,18,14:23:39.542382
12797,14,16,14:24:11.121329
12798,14,16,14:24:42.867361
12799,14,15,14:25:14.446308
12800,14,16,14:25:45.859921
12801,14,16,14:26:17.273534
12802,14,16,14:26:49.531599
12803,14,16,14:27:21.617160
12804,14,1,14:27:52.705243
12805,14,16,14:28:24.451275
12806,14,1,14:28:56.030222
12807,14,18,14:29:28.115783
12808,14,15,14:29:59.694730
12809,14,15,14:30:31.440762
12810,14,16,14:31:02.854375
12811,14,17,14:31:34.104375
12812,14,1,14:32:05.517988
12813,14,1,14:32:37.264020
12814,14,15,14:33:08.033251
12815,14,17,14:33:39.283251
12816,14,1,14:34:10.211086
12817,14,1,14:34:41.299169
12818,14,1,14:35:13.045201
12819,14,17,14:35:44.791233
12820,14,1,14:36:17.049298
12821,14,16,14:36:48.964192
12822,14,18,14:37:20.710224
12823,14,1,14:37:52.289171
12824,14,16,14:38:24.547236
12825,14,18,14:38:56.805301
12826,14,15,14:39:27.733136
12827,14,16,14:39:58.983136
12828,14,18,14:40:30.396749
12829,14,17,14:41:01.810362
12830,14,15,14:41:33.556394
12831,14,1,14:42:05.302426
12832,14,16,14:42:36.881373
12833,14,15,14:43:07.969456
12834,14,18,14:43:39.057539
12835,14,17,14:44:10.972433
12836,14,1,14:44:42.060516
12837,14,17,14:45:13.474129
12838,14,1,14:45:45.559690
12839,14,17,14:46:17.645251
12840,14,15,14:46:49.730812
12841,14,15,14:47:21.988877
12842,14,18,14:47:53.076960
12843,14,16,14:48:25.162521
12844,14,15,14:48:55.931752
12845,14,18,14:49:26.859587
12846,14,16,14:49:58.273200
12847,14,1,14:50:30.531265
12848,14,16,14:51:02.963697
12849,14,18,14:51:35.221762
12850,14,18,14:52:06.635375
12851,14,18,14:52:37.404606
12852,14,18,14:53:09.150638
12853,14,17,14:53:41.236199
12854,14,17,14:54:12.649812
12855,14,17,14:54:45.082244
12856,14,16,14:55:16.997138
12857,14,17,14:55:48.743170
12858,14,16,14:56:20.156783
12859,14,1,14:56:52.414848
12860,14,1,14:57:24.329742
12861,14,17,14:57:55.417825
12862,14,17,14:58:27.332719
12863,14,1,14:58:59.247613
12864,14,1,14:59:30.497613
12865,14,16,15:00:02.583174
12866,14,18,15:00:33.833174
12867,14,1,15:01:05.748068
12868,14,15,15:01:37.833629
12869,14,17,15:02:09.412576
12870,14,1,15:02:40.500659
12871,14,15,15:03:11.428494
12872,14,18,15:03:43.174526
12873,14,15,15:04:14.102361
12874,14,17,15:04:45.681308
12875,14,18,15:05:17.094921
12876,14,16,15:05:48.840953
12877,14,16,15:06:19.929036
12878,14,1,15:06:51.507983
12879,14,1,15:07:23.766048
12880,14,1,15:07:55.512080
12881,14,1,15:08:26.281311
12882,14,18,15:08:58.027343
12883,14,15,15:09:29.773375
12884,14,16,15:10:00.701210
12885,14,18,15:10:32.786771
12886,14,1,15:11:03.714606
12887,14,17,15:11:34.642441
12888,14,16,15:12:06.557335
12889,14,18,15:12:38.303367
12890,14,16,15:13:10.388928
12891,14,1,15:13:41.158159
12892,14,18,15:14:12.904191
12893,14,1,15:14:44.317804
12894,14,1,15:15:16.575869
12895,14,17,15:15:47.825869
12896,14,1,15:16:19.404816
12897,14,15,15:16:50.654816
12898,14,1,15:17:22.400848
12899,14,1,15:17:54.486409
12900,14,16,15:18:25.414244
12901,14,17,15:18:56.827857
12902,14,1,15:19:29.085922
12903,14,15,15:20:00.174005
12904,14,16,15:20:31.424005
12905,14,1,15:21:02.837618
12906,14,18,15:21:34.752512
12907,14,17,15:22:07.010577
12908,14,17,15:22:38.589524
12909,14,18,15:23:09.677607
12910,14,15,15:23:41.091220
12911,14,17,15:24:13.523652
12912,14,1,15:24:45.609213
12913,14,17,15:25:16.537048
12914,14,18,15:25:47.787048
12915,14,1,15:26:18.875131
12916,14,16,15:26:50.454078
12917,14,1,15:27:21.867691
12918,14,16,15:27:53.281304
12919,14,1,15:28:24.369387
12920,14,1,15:28:56.284281
12921,14,15,15:29:28.369842
12922,14,1,15:29:59.783455
12923,14,1,15:30:30.711290
12924,14,1,15:31:02.796851
12925,14,1,15:31:33.724686
12926,14,15,15:32:05.810247
12927,14,15,15:32:37.895808
12928,14,15,15:33:09.474755
12929,14,18,15:33:40.888368
12930,14,16,15:34:12.301981
12931,14,16,15:34:43.390064
12932,14,15,15:35:15.136096
12933,14,18,15:35:46.063931
12934,14,15,15:36:18.149492
12935,14,15,15:36:49.728439
12936,14,17,15:37:20.656274
12937,14,18,15:37:51.744357
12938,14,15,15:38:23.323304
12939,14,15,15:38:55.238198
12940,14,17,15:39:26.651811
12941,14,1,15:39:58.566705
12942,14,1,15:40:30.481599
12943,14,17,15:41:02.396493
12944,14,15,15:41:34.311387
12945,14,1,15:42:05.890334
12946,14,18,15:42:36.978417
12947,14,17,15:43:09.236482
12948,14,16,15:43:41.668914
12949,14,1,15:44:12.596749
12950,14,18,15:44:44.342781
12951,14,18,15:45:16.257675
12952,14,18,15:45:48.003707
12953,14,18,15:46:18.931542
12954,14,1,15:46:49.700773
12955,14,18,15:47:22.133205
12956,14,16,15:47:54.218766
12957,14,17,15:48:25.797713
12958,14,17,15:48:56.885796
12959,14,1,15:49:29.143861
12960,14,16,15:50:00.889893
12961,14,17,15:50:32.975454
12962,14,17,15:51:04.890348
12963,14,18,15:51:35.978431
12964,14,1,15:52:06.906266
12965,14,18,15:52:39.164331
12966,14,18,15:53:10.414331
12967,14,18,15:53:42.672396
12968,14,16,15:54:14.587290
12969,14,1,15:54:46.166237
12970,14,18,15:55:18.081131
12971,14,17,15:55:50.513563
12972,14,1,15:56:22.428457
12973,14,17,15:56:54.860889
12974,14,1,15:57:27.118954
12975,14,18,15:57:59.033848
12976,14,1,15:58:30.779880
12977,14,15,15:59:03.037945
12978,14,16,15:59:34.783977
12979,14,18,16:00:05.872060
12980,14,15,16:00:37.618092
12981,14,15,16:01:09.532986
12982,14,18,16:01:40.621069
12983,14,1,16:02:11.390300
12984,14,1,16:02:42.640300
12985,14,1,16:03:13.568135
12986,14,15,16:03:45.653696
12987,14,17,16:04:16.581531
12988,14,18,16:04:47.831531
12989,14,17,16:05:19.081531
12990,14,17,16:05:50.660478
12991,14,1,16:06:21.748561
12992,14,18,16:06:53.162174
12993,14,15,16:07:24.741121
12994,14,18,16:07:55.510352
12995,14,16,16:08:26.279583
12996,14,18,16:08:57.693196
12997,14,15,16:09:28.621031
12998,14,18,16:10:01.053463
12999,14,1,16:10:32.799495
13000,14,17,16:11:04.714389
13001,14,16,16:11:35.483620
13002,14,16,16:12:06.897233
13003,14,16,16:12:38.147233
13004,14,1,16:13:10.405298
13005,14,1,16:13:42.490859
13006,14,15,16:14:13.418694
13007,14,17,16:14:45.333588
13008,14,15,16:15:17.591653
13009,14,1,16:15:49.677214
13010,14,1,16:16:21.423246
13011,14,16,16:16:53.855678
13012,14,16,16:17:25.770572
13013,14,16,16:17:57.516604
13014,14,1,16:18:29.431498
13015,14,15,16:19:01.177530
13016,14,15,16:19:32.265613
13017,14,15,16:20:04.180507
13018,14,17,16:20:36.438572
13019,14,18,16:21:07.207803
13020,14,16,16:21:37.977034
13021,14,15,16:22:09.555981
13022,14,16,16:22:40.644064
13023,14,18,16:23:12.390096
13024,14,15,16:23:43.640096
13025,14,15,16:24:15.898161
13026,14,17,16:24:47.311774
13027,14,1,16:25:19.057806
13028,14,15,16:25:51.143367
13029,14,17,16:26:23.575799
13030,14,16,16:26:54.663882
13031,14,17,16:27:25.751965
13032,14,18,16:27:57.165578
13033,14,1,16:28:29.423643
13034,14,17,16:29:00.351478
13035,14,18,16:29:31.765091
13036,14,16,16:30:03.511123
13037,14,15,16:30:35.596684
13038,14,15,16:31:07.682245
13039,14,15,16:31:38.451476
13040,14,17,16:32:10.537037
13041,14,18,16:32:41.625120
13042,14,1,16:33:13.204067
13043,14,15,16:33:45.462132
13044,14,15,16:34:16.712132
13045,14,1,16:34:48.458164
13046,14,16,16:35:20.037111
13047,14,18,16:35:51.783143
13048,14,15,16:36:23.868704
13049,14,16,16:36:54.956787
13050,14,1,16:37:26.044870
13051,14,1,16:37:58.130431
13052,14,16,16:38:29.058266
13053,14,16,16:39:00.973160
13054,14,1,16:39:32.223160
13055,14,17,16:40:03.311243
13056,14,16,16:40:34.724856
13057,14,16,16:41:06.303803
13058,14,1,16:41:37.553803
13059,14,1,16:42:09.468697
13060,14,17,16:42:41.554258
13061,14,18,16:43:13.986690
13062,14,15,16:43:45.400303
13063,14,15,16:44:17.315197
13064,14,16,16:44:49.400758
13065,14,17,16:45:21.146790
13066,14,17,16:45:53.404855
13067,14,16,16:46:25.319749
13068,14,15,16:46:56.088980
13069,14,15,16:47:27.016815
13070,14,16,16:47:59.102376
13071,14,17,16:48:31.017270
13072,14,17,16:49:03.102831
13073,14,17,16:49:35.360896
13074,14,15,16:50:07.275790
13075,14,1,16:50:38.203625
13076,14,16,16:51:10.118519
13077,14,17,16:51:42.550951
13078,14,1,16:52:14.636512
13079,14,1,16:52:46.050125
13080,14,18,16:53:17.629072
13081,14,16,16:53:49.042685
13082,14,1,16:54:21.300750
13083,14,15,16:54:53.046782
13084,14,18,16:55:24.961676
13085,14,15,16:55:56.211676
13086,14,16,16:56:27.299759
13087,14,1,16:56:59.214653
13088,14,15,16:57:31.300214
13089,14,18,16:58:03.046246
13090,14,1,16:58:35.304311
13091,14,17,16:59:07.562376
13092,14,1,16:59:38.975989
13093,14,16,17:00:09.745220
13094,14,17,17:00:41.158833
13095,14,1,17:01:13.244394
13096,14,1,17:01:44.990426
13097,14,16,17:02:16.078509
13098,14,15,17:02:47.166592
13099,14,16,17:03:18.912624
13100,14,1,17:03:50.491571
13101,14,15,17:04:22.406465
13102,14,17,17:04:53.175696
13103,14,15,17:05:24.754643
13104,14,18,17:05:57.012708
13105,14,18,17:06:29.098269
13106,14,18,17:07:00.844301
13107,14,18,17:07:33.276733
13108,14,15,17:08:04.045964
13109,14,15,17:08:35.295964
13110,14,1,17:09:07.210858
13111,14,15,17:09:38.789805
13112,14,17,17:10:09.877888
13113,14,15,17:10:41.456835
13114,14,15,17:11:13.371729
13115,14,1,17:11:44.785342
13116,14,1,17:12:16.198955
13117,14,1,17:12:47.126790
13118,14,15,17:13:18.214873
13119,14,17,17:13:49.302956
13120,14,16,17:14:21.048988
13121,14,18,17:14:52.298988
13122,14,1,17:15:23.877935
13123,14,15,17:15:56.136000
13124,14,1,17:16:28.394065
13125,14,16,17:17:00.479626
13126,14,15,17:17:31.567709
13127,14,18,17:18:03.482603
13128,14,15,17:18:35.061550
13129,14,15,17:19:06.149633
13130,14,16,17:19:37.399633
13131,14,18,17:20:08.168864
13132,14,15,17:20:40.083758
13133,14,18,17:21:11.171841
13134,14,16,17:21:43.086735
13135,14,15,17:22:14.014570
13136,14,17,17:22:45.760602
13137,14,17,17:23:18.018667
13138,14,17,17:23:49.432280
13139,14,15,17:24:20.845893
13140,14,18,17:24:51.773728
13141,14,1,17:25:23.688622
13142,14,16,17:25:55.102235
13143,14,1,17:26:27.187796
13144,14,15,17:26:58.766743
13145,14,18,17:27:30.681637
13146,14,17,17:28:02.596531
13147,14,15,17:28:33.524366
13148,14,15,17:29:05.609927
13149,14,17,17:29:38.042359
13150,14,1,17:30:08.970194
13151,14,1,17:30:39.739425
13152,14,17,17:31:10.827508
13153,14,16,17:31:42.742402
13154,14,15,17:32:14.488434
13155,14,15,17:32:46.234466
13156,14,15,17:33:17.322549
13157,14,16,17:33:49.237443
13158,14,17,17:34:20.816390
13159,14,18,17:34:51.744225
13160,14,16,17:35:24.002290
13161,14,1,17:35:55.090373
13162,14,17,17:36:26.669320
13163,14,18,17:36:57.919320
13164,14,17,17:37:28.847155
13165,14,17,17:38:01.105220
13166,14,15,17:38:33.190781
13167,14,18,17:39:05.105675
13168,14,18,17:39:36.033510
13169,14,17,17:40:08.291575
13170,14,17,17:40:39.219410
13171,14,15,17:41:11.477475
13172,14,18,17:41:42.565558
13173,14,1,17:42:13.493393
13174,14,18,17:42:44.907006
13175,14,15,17:43:16.992567
13176,14,16,17:43:48.738599
13177,14,17,17:44:20.824160
13178,14,17,17:44:51.751995
13179,14,15,17:45:22.679830
13180,14,16,17:45:54.093443
13181,14,15,17:46:26.351508
13182,14,15,17:46:57.601508
13183,14,1,17:47:28.851508
13184,14,18,17:47:59.939591
13185,14,16,17:48:30.867426
13186,14,16,17:49:02.613458
13187,14,1,17:49:34.359490
13188,14,1,17:50:06.445051
13189,14,1,17:50:37.858664
13190,14,1,17:51:09.604696
13191,14,16,17:51:41.519590
13192,14,18,17:52:13.098537
13193,14,16,17:52:44.026372
13194,14,16,17:53:15.941266
13195,14,15,17:53:47.687298
13196,14,17,17:54:18.615133
13197,14,1,17:54:50.700694
13198,14,1,17:55:22.279641
13199,14,1,17:55:53.367724
13200,14,17,17:56:24.295559
13201,14,15,17:56:55.064790
13202,14,18,17:57:26.478403
13203,14,15,17:57:57.728403
13204,14,18,17:58:29.986468
13205,14,1,17:59:01.236468
13206,14,17,17:59:33.151362
13207,14,15,18:00:05.583794
13208,14,17,18:00:36.833794
13209,14,18,18:01:07.761629
13210,14,15,18:01:39.676523
13211,14,17,18:02:11.422555
13212,14,15,18:02:42.350390
13213,14,17,18:03:13.600390
13214,14,18,18:03:45.014003
13215,14,1,18:04:16.928897
13216,14,15,18:04:48.342510
13217,14,16,18:05:19.592510
13218,14,17,18:05:51.678071
13219,14,1,18:06:23.257018
13220,14,15,18:06:55.689450
13221,14,18,18:07:28.121882
13222,14,15,18:08:00.207443
13223,14,18,18:08:31.135278
13224,14,1,18:09:03.220839
13225,14,16,18:09:35.653271
13226,14,1,18:10:07.738832
13227,14,15,18:10:39.824393
13228,14,17,18:11:11.074393
13229,14,18,18:11:43.332458
13230,14,15,18:12:15.078490
13231,14,16,18:12:46.993384
13232,14,1,18:13:19.251449
13233,14,18,18:13:50.997481
13234,14,15,18:14:22.743513
13235,14,17,18:14:53.671348
13236,14,15,18:15:25.084961
13237,14,18,18:15:56.173044
13238,14,16,18:16:27.751991
13239,14,18,18:17:00.010056
13240,14,1,18:17:31.924950
13241,14,15,18:18:02.694181
13242,14,1,18:18:33.944181
13243,14,1,18:19:06.376613
13244,14,1,18:19:38.809045
13245,14,18,18:20:10.894606
13246,14,18,18:20:43.327038
13247,14,15,18:21:14.577038
13248,14,15,18:21:45.990651
13249,14,15,18:22:17.240651
13250,14,15,18:22:48.986683
13251,14,18,18:23:21.072244
13252,14,18,18:23:52.000079
13253,14,17,18:24:23.088162
13254,14,1,18:24:54.338162
13255,14,15,18:25:26.084194
13256,14,17,18:25:57.830226
13257,14,18,18:26:28.918309
13258,14,17,18:27:01.176374
13259,14,17,18:27:33.091268
13260,14,16,18:28:05.006162
13261,14,16,18:28:36.256162
13262,14,17,18:29:07.506162
13263,14,17,18:29:38.594245
13264,14,17,18:30:10.340277
13265,14,17,18:30:41.428360
13266,14,18,18:31:13.174392
13267,14,18,18:31:44.588005
13268,14,15,18:32:16.001618
13269,14,15,18:32:47.251618
13270,14,16,18:33:18.179453
13271,14,17,18:33:49.758400
13272,14,15,18:34:20.527631
13273,14,16,18:34:51.615714
13274,14,16,18:35:23.873779
13275,14,16,18:35:55.452726
13276,14,16,18:36:26.540809
13277,14,16,18:36:57.468644
13278,14,17,18:37:28.882257
13279,14,17,18:38:00.967818
13280,14,1,18:38:31.737049
13281,14,18,18:39:03.822610
13282,14,16,18:39:35.908171
13283,14,1,18:40:07.823065
13284,14,15,18:40:39.737959
13285,14,16,18:41:11.483991
13286,14,1,18:41:42.733991
13287,14,15,18:42:13.661826
13288,14,1,18:42:45.240773
13289,14,17,18:43:16.819720
13290,14,16,18:43:49.077785
13291,14,1,18:44:20.656732
13292,14,18,18:44:51.744815
13293,14,16,18:45:23.659709
13294,14,15,18:45:54.909709
13295,14,16,18:46:26.488656
13296,14,18,18:46:58.746721
13297,14,15,18:47:31.179153
13298,14,16,18:48:03.264714
13299,14,17,18:48:35.350275
13300,14,17,18:49:07.608340
13301,14,15,18:49:38.536175
13302,14,16,18:50:09.624258
13303,14,1,18:50:41.882323
13304,14,15,18:51:13.967884
13305,14,18,18:51:45.546831
13306,14,1,18:52:17.461725
13307,14,1,18:52:48.549808
13308,14,1,18:53:20.128755
13309,14,18,18:53:51.874787
13310,14,1,18:54:23.789681
13311,14,16,18:54:56.222113
13312,14,17,18:55:28.654545
13313,14,16,18:55:59.904545
13314,14,1,18:56:30.992628
13315,14,17,18:57:01.761859
13316,14,16,18:57:34.019924
13317,14,18,18:58:05.598871
13318,14,18,18:58:36.686954
13319,14,16,18:59:08.945019
13320,14,17,18:59:41.203084
13321,14,17,19:00:12.130919
13322,14,17,19:00:43.058754
13323,14,17,19:01:14.973648
13324,14,15,19:01:46.552595
13325,14,18,19:02:17.480430
13326,14,1,19:02:49.226462
13327,14,1,19:03:20.476462
13328,14,17,19:03:51.726462
13329,14,17,19:04:23.472494
13330,14,17,19:04:54.722494
13331,14,17,19:05:27.154926
13332,14,15,19:05:58.082761
13333,14,15,19:06:30.168322
13334,14,16,19:07:02.083216
13335,14,1,19:07:34.168777
13336,14,18,19:08:05.256860
13337,14,15,19:08:36.506860
13338,14,1,19:09:07.434695
13339,14,1,19:09:38.684695
13340,14,18,19:10:09.772778
13341,14,17,19:10:42.030843
13342,14,1,19:11:13.444456
13343,14,18,19:11:44.213687
13344,14,16,19:12:15.627300
13345,14,1,19:12:47.542194
13346,14,17,19:13:19.800259
13347,14,16,19:13:52.058324
13348,14,18,19:14:22.827555
13349,14,18,19:14:54.241168
13350,14,17,19:15:26.326729
13351,14,18,19:15:58.412290
13352,14,15,19:16:30.844722
13353,14,16,19:17:02.094722
13354,14,17,19:17:33.182805
13355,14,15,19:18:05.440870
13356,14,1,19:18:37.698935
13357,14,17,19:19:09.444967
13358,14,16,19:19:40.372802
13359,14,18,19:20:11.951749
13360,14,1,19:20:43.697781
13361,14,1,19:21:15.443813
13362,14,18,19:21:47.701878
13363,14,15,19:22:18.789961
13364,14,15,19:22:51.048026
13365,14,18,19:23:22.136109
13366,14,18,19:23:53.386109
13367,14,1,19:24:25.301003
13368,14,15,19:24:57.215897
13369,14,18,19:25:29.130791
13370,14,15,19:26:00.218874
13371,14,17,19:26:31.632487
13372,14,17,19:27:02.560322
13373,14,1,19:27:33.488157
13374,14,18,19:28:05.746222
13375,14,17,19:28:37.159835
13376,14,17,19:29:09.245396
13377,14,17,19:29:41.160290
13378,14,17,19:30:12.410290
13379,14,15,19:30:43.823903
13380,14,17,19:31:15.909464
13381,14,17,19:31:48.341896
13382,14,18,19:32:20.087928
13383,14,17,19:32:51.833960
13384,14,17,19:33:23.412907
13385,14,15,19:33:54.991854
13386,14,18,19:34:26.241854
13387,14,16,19:34:57.491854
13388,14,17,19:35:28.419689
13389,14,1,19:35:59.833302
13390,14,15,19:36:31.579334
13391,14,16,19:37:03.494228
13392,14,15,19:37:35.752293
13393,14,16,19:38:07.498325
13394,14,15,19:38:38.911938
13395,14,1,19:39:11.170003
13396,14,1,19:39:43.084897
13397,14,15,19:40:14.999791
13398,14,17,19:40:46.087874
13399,14,17,19:41:17.175957
13400,14,16,19:41:48.264040
13401,14,1,19:42:20.178934
13402,14,17,19:42:52.436999
13403,14,18,19:43:24.351893
13404,14,1,19:43:56.609958
13405,14,18,19:44:29.042390
13406,14,18,19:45:01.474822
13407,14,18,19:45:32.402657
13408,14,18,19:46:03.490740
13409,14,17,19:46:35.236772
13410,14,17,19:47:07.151666
13411,14,17,19:47:39.237227
13412,14,1,19:48:10.650840
13413,14,1,19:48:41.738923
13414,14,16,19:49:14.171355
13415,14,15,19:49:45.259438
13416,14,18,19:50:17.005470
13417,14,15,19:50:48.751502
13418,14,17,19:51:21.183934
13419,14,17,19:51:52.929966
13420,14,17,19:52:25.015527
13421,14,15,19:52:56.594474
13422,14,15,19:53:28.680035
13423,14,18,19:54:00.594929
13424,14,15,19:54:31.683012
13425,14,18,19:55:03.941077
13426,14,15,19:55:35.855971
13427,14,17,19:56:07.269584
13428,14,18,19:56:38.848531
13429,14,1,19:57:09.936614
13430,14,15,19:57:41.350227
13431,14,15,19:58:13.608292
13432,14,17,19:58:45.693853
13433,14,18,19:59:16.943853
13434,14,1,19:59:48.193853
13435,14,16,20:00:19.939885
13436,14,15,20:00:52.372317
13437,14,1,20:01:23.141548
13438,14,18,20:01:54.887580
13439,14,1,20:02:26.633612
13440,14,18,20:02:58.548506
13441,14,18,20:03:30.634067
13442,14,15,20:04:02.719628
13443,14,16,20:04:33.807711
13444,14,16,20:05:05.386658
13445,14,1,20:05:37.644723
13446,14,16,20:06:10.077155
13447,14,15,20:06:42.335220
13448,14,1,20:07:14.250114
13449,14,15,20:07:45.663727
13450,14,15,20:08:17.921792
13451,14,18,20:08:50.354224
13452,14,17,20:09:21.123455
13453,14,17,20:09:53.381520
13454,14,17,20:10:24.469603
13455,14,17,20:10:56.727668
13456,14,18,20:11:27.655503
13457,14,18,20:11:58.743586
13458,14,16,20:12:31.176018
13459,14,17,20:13:02.264101
13460,14,15,20:13:33.843048
13461,14,16,20:14:05.757942
13462,14,1,20:14:37.503974
13463,14,17,20:15:09.082921
13464,14,17,20:15:40.010756
13465,14,1,20:16:11.756788
13466,14,15,20:16:43.006788
13467,14,16,20:17:15.439220
13468,14,16,20:17:46.367055
13469,14,17,20:18:17.136286
13470,14,15,20:18:48.224369
13471,14,16,20:19:19.312452
13472,14,1,20:19:50.240287
13473,14,17,20:20:22.155181
13474,14,1,20:20:53.243264
13475,14,18,20:21:24.656877
13476,14,1,20:21:55.426108
13477,14,15,20:22:27.341002
13478,14,17,20:22:58.110233
13479,14,1,20:23:29.038068
13480,14,18,20:24:01.296133
13481,14,16,20:24:32.709746
13482,14,18,20:25:04.795307
13483,14,18,20:25:35.723142
13484,14,16,20:26:07.469174
13485,14,16,20:26:38.719174
13486,14,1,20:27:10.465206
13487,14,17,20:27:42.380100
13488,14,15,20:28:13.630100
13489,14,16,20:28:45.715661
13490,14,16,20:29:17.129274
13491,14,17,20:29:48.708221
